order_id,order_date,region,product_category,sales_channel,customer_name,units_sold,unit_price,discount_pct,revenue
104341,2024-02-26,Asia Pacific,Sporting Goods,Partner Reseller,Robert Johnson,1,416.1,0,416.1
105624,2024-02-26,Asia Pacific,Sporting Goods,Partner Reseller,Anita Long,7,101.84,20,570.3
104387,2024-02-26,Middle East & Africa,Sporting Goods,Online,Richard Rodriguez,8,140.63,20,900.03
105639,2024-02-26,North America,Apparel,Partner Reseller,Tyler Garcia,11,131.89,10,1305.71
105414,2024-02-27,North America,Office Supplies,Retail Store,Sean Peters,3,102.59,20,246.22
104924,2024-02-27,Asia Pacific,Electronics,Partner Reseller,Jason Snow,3,904.26,10,2441.5
105976,2024-02-27,Middle East & Africa,Home & Garden,Retail Store,Debbie Koch,1,21.26,0,21.26
102780,2024-02-27,Asia Pacific,Electronics,Online,Oscar Carroll,5,563.54,0,2817.7
103671,2024-02-27,Middle East & Africa,Apparel,Retail Store,Edgar Stewart,2,81.99,20,131.18
105547,2024-02-27,Europe,Electronics,Retail Store,Justin Bishop,5,1072.22,0,5361.1
104563,2024-02-27,Latin America,Office Supplies,Online,Brandon Cordova PhD,11,20.14,5,210.46
105287,2024-02-28,Europe,Sporting Goods,Partner Reseller,Tammy Duncan,8,227.48,10,1637.86
103958,2024-02-28,North America,Office Supplies,Retail Store,Ronald Garcia,5,149.13,10,671.09
104107,2024-02-28,North America,Sporting Goods,Partner Reseller,James Cox,3,374.32,10,1010.66
103662,2024-02-28,Latin America,Home & Garden,Partner Reseller,Dwayne Joseph,5,108.52,15,461.21
103978,2024-02-28,Asia Pacific,Home & Garden,Retail Store,Ryan Carpenter,12,125.52,20,1204.99
102562,2024-02-28,Europe,Home & Garden,Retail Store,Samuel Olson,5,269.89,0,1349.45
103808,2024-02-28,Latin America,Home & Garden,Retail Store,Jonathan Yates,12,321.98,0,3863.76
104372,2024-02-29,North America,Home & Garden,Partner Reseller,Susan Garcia,8,55.44,10,399.17
104951,2024-02-29,Asia Pacific,Sporting Goods,Retail Store,Samantha Morrow,4,160.36,0,641.44
100701,2024-02-29,Latin America,Apparel,Partner Reseller,James Watson,7,47.72,10,300.64
103993,2024-02-29,Asia Pacific,Sporting Goods,Retail Store,Sean Hernandez,2,119.8,0,239.6
102986,2024-02-29,Europe,Electronics,Retail Store,Christopher Harrison,7,493.86,0,3457.02
105501,2024-02-29,Europe,Apparel,Retail Store,Anne Chambers,4,67.42,20,215.74
103009,2024-02-29,Latin America,Home & Garden,Online,William Fisher,11,30.38,10,300.76
105413,2024-02-29,Latin America,Sporting Goods,Retail Store,Natalie Burns,4,259.29,5,985.3
102329,2024-02-29,Asia Pacific,Electronics,Online,Catherine Smith,7,469.29,15,2792.28
100148,2024-02-29,North America,Office Supplies,Online,Kathy Rivas,2,192.22,20,307.55
100300,2024-02-29,North America,Apparel,Retail Store,Tanner Mitchell DDS,3,21.74,0,65.22
100977,2024-02-29,Latin America,Home & Garden,Partner Reseller,Margaret Tanner,3,138.45,0,415.35
101302,2024-03-01,Latin America,Office Supplies,Partner Reseller,Jerry Haney,9,134.84,20,970.85
103809,2024-03-01,Asia Pacific,Apparel,Retail Store,Katherine Andrews,2,82.89,0,165.78
103487,2024-03-01,Middle East & Africa,Sporting Goods,Partner Reseller,Nicole Norton,4,365.01,5,1387.04
102023,2024-03-01,Latin America,Electronics,Partner Reseller,John Morrison,8,690.49,0,5523.92
102653,2024-03-01,North America,Office Supplies,Retail Store,Michael Dunn,3,189.15,0,567.45
105091,2024-03-01,North America,Home & Garden,Partner Reseller,Carl Rubio,10,332.2,15,2823.7
102064,2024-03-01,Latin America,Apparel,Retail Store,Elizabeth Brock,11,36.12,0,397.32
103449,2024-03-02,Middle East & Africa,Apparel,Partner Reseller,Kenneth Jackson,3,34.89,0,104.67
104650,2024-03-02,Europe,Apparel,Retail Store,Susan Snyder,7,138.29,0,968.03
105027,2024-03-02,Europe,Apparel,Online,Allison Gilbert,2,84.69,0,169.38
104745,2024-03-03,Europe,Sporting Goods,Online,Thomas Carr,7,452.86,0,3170.02
104335,2024-03-03,Latin America,Electronics,Online,Ashley Bowman,12,113.18,15,1154.44
102905,2024-03-03,Latin America,Sporting Goods,Retail Store,Jennifer Leon,3,308.87,5,880.28
102601,2024-03-03,Latin America,Home & Garden,Partner Reseller,Jeffrey Scott,2,95.98,20,153.57
105263,2024-03-03,North America,Home & Garden,Partner Reseller,James Garcia,6,395.52,5,2254.46
105324,2024-03-04,Middle East & Africa,Apparel,Partner Reseller,Pedro Greene,1,43.65,20,34.92
105585,2024-03-04,Middle East & Africa,Apparel,Retail Store,Phillip Padilla PhD,8,33.47,0,267.76
100818,2024-03-04,Asia Pacific,Office Supplies,Partner Reseller,Michael Poole,11,14.92,10,147.71
104721,2024-03-04,North America,Office Supplies,Retail Store,David Garcia,3,63.74,0,191.22
100458,2024-03-05,Asia Pacific,Apparel,Online,Aaron Miller,8,60.35,5,458.66
100528,2024-03-05,Europe,Home & Garden,Online,Kristy Bryan,7,261.58,5,1739.51
103743,2024-03-05,Europe,Home & Garden,Retail Store,Keith Wright,8,31.88,0,255.04
105668,2024-03-05,Asia Pacific,Home & Garden,Retail Store,Mitchell Jimenez,8,46.25,0,370.0
105122,2024-03-05,Europe,Office Supplies,Partner Reseller,Scott Mcmahon,7,39.34,5,261.61
104891,2024-03-05,Latin America,Home & Garden,Partner Reseller,Daniel Merritt,3,299.8,20,719.52
103164,2024-03-05,Asia Pacific,Electronics,Retail Store,John Diaz,5,186.58,20,746.32
103024,2024-03-06,Middle East & Africa,Home & Garden,Partner Reseller,Tammy Garcia,12,158.59,0,1903.08
105815,2024-03-06,North America,Electronics,Online,Colleen Cruz,5,418.46,10,1883.07
101998,2024-03-06,Asia Pacific,Home & Garden,Retail Store,Monica Allen,2,285.52,0,571.04
104209,2024-03-06,North America,Office Supplies,Retail Store,Wayne Brown,1,144.85,0,144.85
104009,2024-03-06,Asia Pacific,Apparel,Online,Michael Taylor,12,44.88,0,538.56
105635,2024-03-06,Europe,Office Supplies,Retail Store,John Johnson,7,82.89,0,580.23
104236,2024-03-06,Europe,Apparel,Retail Store,Nicholas Moss,8,85.27,0,682.16
103562,2024-03-06,Middle East & Africa,Sporting Goods,Online,Nicholas Lopez,11,326.66,0,3593.26
101413,2024-03-06,North America,Home & Garden,Retail Store,Phillip Miller,5,321.86,5,1528.84
100006,2024-03-07,Asia Pacific,Office Supplies,Retail Store,Abigail Shaffer,1,56.58,15,48.09
100424,2024-03-07,Middle East & Africa,Sporting Goods,Online,Felicia Aguilar,9,63.65,5,544.21
101716,2024-03-07,Latin America,Electronics,Online,Jean Lane,2,92.03,15,156.45
101714,2024-03-07,Latin America,Electronics,Partner Reseller,Stephanie Fields,12,161.98,15,1652.2
105225,2024-03-07,Latin America,Home & Garden,Partner Reseller,Ashlee Ross,1,377.43,10,339.69
102732,2024-03-07,North America,Apparel,Partner Reseller,Carl Dean,8,18.21,20,116.54
101100,2024-03-07,Middle East & Africa,Electronics,Online,Travis Hull,8,760.94,0,6087.52
103233,2024-03-07,Middle East & Africa,Apparel,Partner Reseller,Matthew Barry,3,134.09,20,321.82
102448,2024-03-07,Europe,Sporting Goods,Partner Reseller,Ana Thomas,5,92.36,5,438.71
102677,2024-03-07,Asia Pacific,Home & Garden,Retail Store,Mr. Kyle Thomas DDS,9,95.61,15,731.42
101940,2024-03-08,Latin America,Home & Garden,Retail Store,Jorge Lee,12,186.73,15,1904.65
105219,2024-03-08,Latin America,Sporting Goods,Online,Jeffery Thompson,10,283.07,20,2264.56
104283,2024-03-08,Asia Pacific,Electronics,Online,Darlene Dixon,3,508.14,0,1524.42
104360,2024-03-09,North America,Office Supplies,Partner Reseller,Scott Norman,4,101.15,10,364.14
104085,2024-03-09,Latin America,Home & Garden,Partner Reseller,Cory Barrett,3,345.25,20,828.6
101621,2024-03-09,Latin America,Office Supplies,Online,Kyle Sanchez,1,92.53,5,87.9
104455,2024-03-09,Latin America,Apparel,Retail Store,Micheal Ramos,2,79.36,0,158.72
102331,2024-03-09,Asia Pacific,Apparel,Partner Reseller,Jill Roman,7,81.05,0,567.35
101319,2024-03-10,Middle East & Africa,Sporting Goods,Partner Reseller,John Hall,6,113.34,10,612.04
105472,2024-03-10,Middle East & Africa,Office Supplies,Online,Mary Henderson,3,123.04,15,313.75
104792,2024-03-10,Latin America,Home & Garden,Partner Reseller,Maurice Johnson,11,324.87,0,3573.57
101520,2024-03-10,Europe,Home & Garden,Retail Store,Matthew Guzman,1,229.38,0,229.38
103726,2024-03-11,Asia Pacific,Office Supplies,Partner Reseller,Mark Johnson,8,119.59,0,956.72
101711,2024-03-11,North America,Home & Garden,Partner Reseller,Brian Cervantes,7,364.86,20,2043.22
100616,2024-03-11,Asia Pacific,Electronics,Retail Store,Bryan Parker,4,309.82,5,1177.32
105087,2024-03-11,Europe,Office Supplies,Partner Reseller,George Rogers DDS,2,12.1,15,20.57
104267,2024-03-11,Europe,Office Supplies,Online,Krista Williams,4,94.99,20,303.97
104380,2024-03-12,North America,Electronics,Online,Susan Hutchinson,8,166.29,0,1330.32
102759,2024-03-12,North America,Office Supplies,Partner Reseller,Desiree Patterson,4,170.06,0,680.24
102609,2024-03-12,North America,Electronics,Partner Reseller,Alexandria Wise,4,747.75,20,2392.8
102011,2024-03-12,Latin America,Apparel,Retail Store,Jill Spencer,5,148.06,20,592.24
104251,2024-03-12,Asia Pacific,Home & Garden,Online,Laura Ware,11,338.47,0,3723.17
102060,2024-03-12,Middle East & Africa,Sporting Goods,Partner Reseller,Jennifer Perez PhD,11,424.65,0,4671.15
102510,2024-03-12,Asia Pacific,Office Supplies,Partner Reseller,Laurie Shaw,10,28.59,15,243.01
103509,2024-03-12,North America,Office Supplies,Partner Reseller,Justin Perez,8,145.73,0,1165.84
103122,2024-03-12,Middle East & Africa,Home & Garden,Online,Bradley Hansen,12,182.45,20,1751.52
104611,2024-03-12,North America,Electronics,Retail Store,Shawn Hickman,10,613.07,0,6130.7
101725,2024-03-12,Europe,Apparel,Online,Jennifer Flores,4,137.23,0,548.92
103539,2024-03-12,Latin America,Home & Garden,Online,Lisa Johnson,1,178.17,10,160.35
105197,2024-03-13,Middle East & Africa,Office Supplies,Online,Cindy Estrada,12,129.59,15,1321.82
102246,2024-03-13,Latin America,Electronics,Retail Store,Arthur Jordan,1,103.84,0,103.84
100704,2024-03-13,North America,Apparel,Partner Reseller,Shannon Malone,7,109.34,0,765.38
100083,2024-03-13,Latin America,Apparel,Online,Paul Jones,5,66.34,10,298.53
101258,2024-03-14,Asia Pacific,Electronics,Retail Store,Jerry Jensen,3,296.97,15,757.27
103157,2024-03-14,Asia Pacific,Electronics,Partner Reseller,Sarah Wheeler,1,779.94,20,623.95
105433,2024-03-14,Latin America,Apparel,Online,Nicole Mcbride,5,93.76,0,468.8
101038,2024-03-15,Asia Pacific,Electronics,Partner Reseller,Samuel Suarez,12,612.96,0,7355.52
102008,2024-03-15,Europe,Apparel,Online,Michele Hawkins,2,86.6,5,164.54
102726,2024-03-15,North America,Office Supplies,Retail Store,Jill Ray,2,178.21,20,285.14
100859,2024-03-15,Middle East & Africa,Office Supplies,Online,Brian Porter MD,10,84.0,0,840.0
105571,2024-03-15,North America,Apparel,Retail Store,Melanie Brown,8,112.22,5,852.87
101929,2024-03-15,Middle East & Africa,Apparel,Partner Reseller,Vanessa Rivera,4,52.48,0,209.92
100032,2024-03-15,Asia Pacific,Sporting Goods,Online,Tricia Valencia,8,451.81,0,3614.48
102081,2024-03-15,Asia Pacific,Sporting Goods,Online,Christopher Taylor,10,69.39,0,693.9
100722,2024-03-16,Latin America,Apparel,Partner Reseller,Willie Henry,12,105.31,0,1263.72
101788,2024-03-16,Europe,Apparel,Online,Tammy Hill,7,103.11,10,649.59
103321,2024-03-16,Asia Pacific,Apparel,Partner Reseller,Joshua Bailey,11,43.24,10,428.08
102549,2024-03-16,Latin America,Electronics,Retail Store,Brian Murphy,9,437.51,5,3740.71
103295,2024-03-16,Latin America,Office Supplies,Online,Cory Kim,9,145.46,0,1309.14
105592,2024-03-16,Middle East & Africa,Home & Garden,Retail Store,April Bailey,6,18.34,10,99.04
102357,2024-03-16,North America,Electronics,Retail Store,Amber Stevenson,4,708.19,20,2266.21
103688,2024-03-16,Europe,Office Supplies,Partner Reseller,Janet Delgado,1,174.05,15,147.94
103290,2024-03-17,Middle East & Africa,Electronics,Partner Reseller,Kimberly Dalton,4,759.23,0,3036.92
105767,2024-03-17,Middle East & Africa,Electronics,Partner Reseller,Theresa Wilson,4,852.82,5,3240.72
103791,2024-03-17,Asia Pacific,Electronics,Partner Reseller,Mark Hill,4,951.69,5,3616.42
103511,2024-03-17,Europe,Electronics,Retail Store,Shawna Silva,4,408.85,5,1553.63
100850,2024-03-17,Asia Pacific,Office Supplies,Retail Store,Shannon Miller,4,18.61,0,74.44
101190,2024-03-17,Middle East & Africa,Apparel,Online,Candace Mitchell,8,18.6,10,133.92
103400,2024-03-17,Middle East & Africa,Sporting Goods,Partner Reseller,Frank Flores,10,488.0,15,4148.0
103038,2024-03-17,North America,Office Supplies,Partner Reseller,Cheryl Newman,11,15.17,20,133.5
101187,2024-03-18,Asia Pacific,Office Supplies,Partner Reseller,Donna Boone,8,156.81,5,1191.76
104731,2024-03-18,Middle East & Africa,Sporting Goods,Online,Phillip King,6,354.13,0,2124.78
104780,2024-03-18,Asia Pacific,Home & Garden,Retail Store,Ruth Brown,3,97.18,0,291.54
104994,2024-03-18,Europe,Apparel,Retail Store,Sherri Charles,5,132.94,20,531.76
105462,2024-03-18,Europe,Apparel,Partner Reseller,Jordan Williams,2,88.07,15,149.72
101606,2024-03-18,North America,Apparel,Partner Reseller,Jesse Wright,7,146.09,20,818.1
101695,2024-03-18,Europe,Electronics,Partner Reseller,Lisa Durham,3,835.87,0,2507.61
103849,2024-03-18,Latin America,Home & Garden,Online,Justin Anderson,10,278.67,20,2229.36
103018,2024-03-18,North America,Electronics,Partner Reseller,Kurt Daniels,5,347.42,5,1650.25
102046,2024-03-18,Latin America,Apparel,Online,Brent Reed,2,108.29,0,216.58
103139,2024-03-18,Asia Pacific,Apparel,Partner Reseller,Katie Brown,12,149.7,10,1616.76
103265,2024-03-19,Middle East & Africa,Sporting Goods,Partner Reseller,Ronnie Hudson MD,1,316.68,20,253.34
100369,2024-03-19,Asia Pacific,Electronics,Partner Reseller,Sabrina Austin,8,136.61,10,983.59
104112,2024-03-19,Asia Pacific,Office Supplies,Partner Reseller,Jennifer Schneider,10,73.63,20,589.04
101997,2024-03-19,Asia Pacific,Sporting Goods,Retail Store,Hannah Martin,6,260.1,20,1248.48
105256,2024-03-19,Latin America,Sporting Goods,Retail Store,Amanda Bishop,9,195.14,0,1756.26
104862,2024-03-19,Latin America,Apparel,Retail Store,Cody Hoover,10,125.04,0,1250.4
102884,2024-03-19,Latin America,Sporting Goods,Partner Reseller,Ashley Phillips,9,281.65,5,2408.11
101604,2024-03-19,Latin America,Sporting Goods,Online,Jason Hayes,11,278.3,15,2602.11
103307,2024-03-19,Asia Pacific,Apparel,Retail Store,Eileen Valdez,2,57.28,0,114.56
102171,2024-03-20,Middle East & Africa,Office Supplies,Partner Reseller,Stacy Johnson,10,77.76,10,699.84
105814,2024-03-20,Latin America,Apparel,Retail Store,Erica Smith,8,137.74,0,1101.92
103869,2024-03-20,Asia Pacific,Home & Garden,Retail Store,Christina Robinson,6,45.45,0,272.7
103518,2024-03-21,Latin America,Electronics,Online,Robert Savage,12,987.72,15,10074.74
103174,2024-03-21,North America,Electronics,Online,Stephanie Cole,12,606.75,15,6188.85
101798,2024-03-21,Europe,Sporting Goods,Partner Reseller,Jeremy Mosley,5,402.47,20,1609.88
104801,2024-03-21,Europe,Office Supplies,Online,Joshua Hernandez,7,55.17,0,386.19
102883,2024-03-21,Asia Pacific,Apparel,Online,Lori Martinez,7,57.34,0,401.38
102341,2024-03-21,Asia Pacific,Apparel,Online,Ronald Martinez,9,67.88,15,519.28
104381,2024-03-21,Asia Pacific,Office Supplies,Retail Store,Christopher Hudson,2,37.3,0,74.6
102279,2024-03-21,North America,Electronics,Partner Reseller,Melissa Barron,4,1153.66,10,4153.18
105827,2024-03-21,Latin America,Office Supplies,Partner Reseller,Cody Woods,3,147.14,20,353.14
100374,2024-03-21,Middle East & Africa,Electronics,Retail Store,Charles Schultz,2,224.1,5,425.79
100354,2024-03-21,Middle East & Africa,Office Supplies,Partner Reseller,Patricia Le,11,35.07,10,347.19
102586,2024-03-22,Asia Pacific,Electronics,Retail Store,Richard Miller,10,283.47,0,2834.7
105994,2024-03-22,North America,Office Supplies,Online,Matthew Armstrong,7,123.1,0,861.7
101797,2024-03-22,Middle East & Africa,Office Supplies,Online,Benjamin Duncan,12,158.05,10,1706.94
102401,2024-03-22,Europe,Home & Garden,Retail Store,David Peterson,3,350.3,0,1050.9
101338,2024-03-22,Asia Pacific,Electronics,Online,Andrew Cruz,9,404.64,15,3095.5
102796,2024-03-23,North America,Apparel,Online,Cristian Mendoza,6,129.36,0,776.16
105444,2024-03-23,Latin America,Electronics,Partner Reseller,Jane King,11,631.62,20,5558.26
100436,2024-03-23,Asia Pacific,Home & Garden,Online,Ralph Anderson,12,121.13,20,1162.85
102563,2024-03-23,North America,Apparel,Partner Reseller,Lee Richards,7,69.85,0,488.95
104434,2024-03-23,Latin America,Office Supplies,Retail Store,Keith Gonzalez,10,168.0,0,1680.0
102554,2024-03-23,Asia Pacific,Office Supplies,Retail Store,Austin Briggs,11,46.01,0,506.11
101493,2024-03-23,North America,Electronics,Online,Mario White,8,909.38,0,7275.04
101265,2024-03-23,Europe,Sporting Goods,Online,Casey Obrien,7,437.55,0,3062.85
104701,2024-03-24,Europe,Home & Garden,Retail Store,Michelle Greer,6,293.11,15,1494.86
101391,2024-03-24,North America,Home & Garden,Partner Reseller,Elizabeth Hart,11,110.33,0,1213.63
100077,2024-03-24,North America,Apparel,Online,Megan Young,5,35.0,0,175.0
103297,2024-03-24,Asia Pacific,Sporting Goods,Partner Reseller,Paul Beasley,3,73.77,20,177.05
100476,2024-03-24,North America,Electronics,Retail Store,Robin Brown,7,533.91,10,3363.63
105080,2024-03-25,Europe,Electronics,Online,Carlos Kirk,7,966.53,0,6765.71
100068,2024-03-25,Asia Pacific,Home & Garden,Retail Store,James Brown,11,277.6,0,3053.6
100983,2024-03-26,Latin America,Electronics,Retail Store,Sean Curtis,12,216.6,0,2599.2
105545,2024-03-26,Europe,Home & Garden,Retail Store,Steven Swanson,8,100.6,15,684.08
102739,2024-03-26,Asia Pacific,Electronics,Online,Christian Riddle,1,670.86,0,670.86
103285,2024-03-26,Asia Pacific,Electronics,Retail Store,Juan Potts,11,404.46,0,4449.06
103058,2024-03-26,Latin America,Apparel,Retail Store,Ryan Myers,8,78.15,15,531.42
100586,2024-03-26,North America,Apparel,Partner Reseller,Dwayne Klein,3,140.75,5,401.14
103355,2024-03-27,Asia Pacific,Electronics,Partner Reseller,Richard Rogers,2,133.67,5,253.97
100109,2024-03-27,Middle East & Africa,Office Supplies,Retail Store,Sharon Cochran,2,134.28,15,228.28
101135,2024-03-27,Latin America,Office Supplies,Online,James Howard,6,65.52,0,393.12
104410,2024-03-27,Europe,Apparel,Retail Store,Travis Dixon,2,86.99,0,173.98
103855,2024-03-27,North America,Office Supplies,Partner Reseller,Shawn Rodriguez,11,170.78,0,1878.58
101034,2024-03-27,Asia Pacific,Office Supplies,Online,Chelsea Lewis,9,13.03,10,105.54
102770,2024-03-27,Asia Pacific,Electronics,Partner Reseller,Nicole Sanchez,2,204.73,5,388.99
102558,2024-03-27,Latin America,Apparel,Partner Reseller,Carolyn Haley,5,61.91,0,309.55
103057,2024-03-27,Europe,Apparel,Online,Anna Snyder,3,65.49,0,196.47
105610,2024-03-27,Europe,Electronics,Online,Aaron Henry,5,292.59,0,1462.95
101939,2024-03-28,Europe,Sporting Goods,Partner Reseller,Jill Powers,5,125.91,0,629.55
100497,2024-03-28,Latin America,Electronics,Partner Reseller,James Bradley,9,891.83,0,8026.47
104397,2024-03-28,Asia Pacific,Electronics,Online,Darin Baker,12,569.36,0,6832.32
102546,2024-03-28,Europe,Apparel,Partner Reseller,Corey Caldwell,9,81.02,0,729.18
104806,2024-03-28,Middle East & Africa,Office Supplies,Retail Store,Alexander Greene,5,142.12,5,675.07
102932,2024-03-29,Europe,Home & Garden,Retail Store,Christopher Dudley,7,332.5,0,2327.5
100311,2024-03-29,Middle East & Africa,Home & Garden,Online,Victor Taylor,5,291.64,5,1385.29
105930,2024-03-29,Middle East & Africa,Office Supplies,Retail Store,John Jones,12,77.99,20,748.7
101289,2024-03-29,Europe,Home & Garden,Online,Heather Parrish,4,392.78,10,1414.01
101597,2024-03-30,Middle East & Africa,Apparel,Partner Reseller,Kelli Mccoy,12,16.37,10,176.8
105137,2024-03-30,Asia Pacific,Apparel,Retail Store,Michaela Sanchez,8,62.76,15,426.77
